date,condition,Start,Start_Frame,Stop,Stop_Frame,duration,subject,Behaviour,Value,trial
20/05/2021,blocked,186.4666667,5594,212.4,6372,25.93333333,Loki4,time_away,walk_away,3
20/05/2021,blocked,194.2,5826,,,,Loki4,look_away,look_away,3
20/05/2021,blocked,195.5333333,5866,212.3333333,6370,16.8,Loki4,misc,lateral_approach,3
20/05/2021,blocked,214.2333333,6427,214.7666667,6443,0.533333333,Loki4,time_away,walk_away,3
20/05/2021,blocked,244.1666667,7325,279.6666667,8390,35.5,Loki4,trial,4,4
20/05/2021,blocked,253,7590,279.6666667,8390,26.66666667,Loki4,time_away,walk_away,4
20/05/2021,clumsy,65.33333333,1960,98.26666667,2948,32.93333333,Loki4,trial,1,1
20/05/2021,clumsy,126.7666667,3803,163.4666667,4904,36.7,Loki4,trial,2,2
20/05/2021,clumsy,144.4,4332,163.4666667,4904,19.06666667,Loki4,time_away,walk_away,2
20/05/2021,clumsy,144.4,4332,163.4666667,4904,19.06666667,Loki4,misc,lateral_approach,2
20/05/2021,clumsy,200,6000,233.2666667,6998,33.26666667,Loki4,trial,3,3
20/05/2021,clumsy,228.3,6849,233.2666667,6998,4.966666667,Loki4,misc,lateral_approach,3
20/05/2021,clumsy,228.9666667,6869,233.2666667,6998,4.3,Loki4,time_away,walk_away,3
20/05/2021,clumsy,264.2,7926,294.8333333,8845,30.63333333,Loki4,trial,4,4
20/05/2021,clumsy,272.5333333,8176,294.8333333,8845,22.3,Loki4,time_away,walk_away,4
20/05/2021,clumsy,272.5333333,8176,294.8333333,8845,22.3,Loki4,misc,lateral_approach,4
20/05/2021,teasing,68.69987144,2061,100.2998123,3009,31.59994087,Lucifer,trial,1,1
20/05/2021,teasing,69.83320266,2095,77.6998546,2331,7.866651946,Lucifer,sitting_laying_down,sitting_down,1
20/05/2021,teasing,78.733186,2362,84.26650898,2528,5.533322979,Lucifer,misc,lateral_approach,1
20/05/2021,teasing,79.09985198,2373,84.29984225,2529,5.199990269,Lucifer,time_away,walk_away,1
20/05/2021,teasing,87.63316935,2629,,,,Lucifer,look_away,look_away,1
20/05/2021,teasing,89.43316598,2683,100.2998123,3009,10.86664633,Lucifer,time_away,walk_away,1
20/05/2021,teasing,127.2997618,3819,159.2330354,4777,31.93327358,Lucifer,trial,2,2
20/05/2021,teasing,144.1997302,4326,,,,Lucifer,look_away,look_away,2
20/05/2021,teasing,144.5663961,4337,159.2330354,4777,14.66663922,Lucifer,time_away,walk_away,2
20/05/2021,teasing,156.0997079,4683,,,,Lucifer,look_away,look_away,2
20/05/2021,teasing,157.9663711,4739,159.2330354,4777,1.266664296,Lucifer,sitting_laying_down,sitting_down,2
20/05/2021,teasing,210.8996054,6327,242.8662122,7286,31.96660685,Lucifer,trial,3,3
20/05/2021,teasing,211.7662704,6353,215.4995967,6465,3.733326347,Lucifer,sitting_laying_down,sitting_down,3
20/05/2021,teasing,215.4995967,6465,,,,Lucifer,look_away,look_away,3
20/05/2021,teasing,216.0662624,6482,242.8662122,7286,26.79994985,Lucifer,time_away,walk_away,3
20/05/2021,teasing,221.7329184,6652,,,,Lucifer,look_away,look_away,3
20/05/2021,teasing,226.8662421,6806,242.8662122,7286,15.99997006,Lucifer,sitting_laying_down,sitting_down,3
20/05/2021,teasing,286.1327979,8584,318.3660709,9551,32.23327302,Lucifer,trial,4,4
20/05/2021,teasing,287.132796,8614,287.8994613,8637,0.766665232,Lucifer,sitting_laying_down,sitting_down,4
20/05/2021,teasing,288.4327936,8653,289.5327915,8686,1.099997942,Lucifer,sitting_laying_down,sitting_down,4
20/05/2021,teasing,291.9327871,8758,,,,Lucifer,look_away,look_away,4
20/05/2021,teasing,296.8327779,8905,318.3660709,9551,21.53329304,Lucifer,sitting_laying_down,sitting_down,4
20/05/2021,blocked,78.59991792,2358,109.2998859,3279,30.69996794,Lucifer,trial,1,1
20/05/2021,blocked,84.86657805,2546,,,,Lucifer,look_away,look_away,1
20/05/2021,blocked,85.66657721,2570,108.9665529,3269,23.29997567,Lucifer,time_away,walk_away,1
20/05/2021,blocked,142.3331847,4270,176.9664819,5309,34.63329717,Lucifer,trial,2,2
20/05/2021,blocked,148.6998447,4461,,,,Lucifer,look_away,look_away,2
20/05/2021,blocked,149.066511,4472,161.0664985,4832,11.99998747,Lucifer,misc,lateral_approach,2
20/05/2021,blocked,149.5998438,4488,176.9664819,5309,27.36663809,Lucifer,time_away,walk_away,2
20/05/2021,blocked,159.5665,4787,,,,Lucifer,look_away,look_away,2
20/05/2021,blocked,207.5664499,6227,243.0664129,7292,35.49996293,Lucifer,trial,3,3
20/05/2021,blocked,210.9664464,6329,,,,Lucifer,look_away,look_away,3
20/05/2021,blocked,211.6331123,6349,243.0664129,7292,31.43330051,Lucifer,time_away,walk_away,3
20/05/2021,blocked,213.9331099,6418,216.9997734,6510,3.066663464,Lucifer,misc,lateral_approach,3
20/05/2021,blocked,274.2663803,8228,305.6663475,9170,31.39996721,Lucifer,trial,4,4
20/05/2021,blocked,282.9330379,8488,294.4663592,8834,11.53332129,Lucifer,misc,lateral_approach,4
20/05/2021,blocked,283.5330373,8506,305.6663475,9170,22.13331022,Lucifer,time_away,walk_away,4
20/05/2021,blocked,293.5663601,8807,,,,Lucifer,look_away,look_away,4
20/05/2021,clumsy,84.13325756,2524,117.7332273,3532,33.59996974,Lucifer,trial,1,1
20/05/2021,clumsy,88.79992003,2664,90.66658501,2720,1.866664986,Lucifer,sitting_laying_down,front_down,1
20/05/2021,clumsy,99.09991075,2973,100.1665765,3005,1.066665706,Lucifer,sitting_laying_down,front_down,1
20/05/2021,clumsy,167.3331826,5020,199.5331536,5986,32.199971,Lucifer,trial,2,2
20/05/2021,clumsy,229.2331269,6877,261.4330979,7843,32.199971,Lucifer,trial,3,3
20/05/2021,clumsy,237.0331199,7111,248.2331098,7447,11.19998991,Lucifer,misc,lateral_approach,3
20/05/2021,clumsy,237.599786,7128,248.2664431,7448,10.66665706,Lucifer,time_away,walk_away,3
20/05/2021,clumsy,258.5664338,7757,,,,Lucifer,look_away,look_away,3
20/05/2021,clumsy,259.2664332,7778,261.4330979,7843,2.166664715,Lucifer,time_away,walk_away,3
20/05/2021,clumsy,291.1330711,8734,325.7997066,9774,34.66663545,Lucifer,trial,4,4
20/05/2021,clumsy,323.8997083,9717,325.7997066,9774,1.899998289,Lucifer,sitting_laying_down,front_down,4
20/05/2021,teasing,99.36666121,2981,133.133326,3994,33.76666481,Aoife,trial,1,1
20/05/2021,teasing,101.9666611,3059,109.7666606,3293,7.799999572,Aoife,sitting_laying_down,sitting_down,1
20/05/2021,teasing,109.7666606,3293,118.1666602,3545,8.399999539,Aoife,sitting_laying_down,laying_down,1
20/05/2021,teasing,173.6666571,5210,204.8999887,6147,31.23333162,Aoife,trial,2,2
20/05/2021,teasing,174.2999904,5229,174.6333237,5239,0.333333315,Aoife,sitting_laying_down,sitting_down,2
20/05/2021,teasing,174.6333237,5239,176.2999903,5289,1.666666575,Aoife,sitting_laying_down,laying_down,2
20/05/2021,teasing,176.2999903,5289,185.8666565,5576,9.566666141,Aoife,sitting_laying_down,sitting_down,2
20/05/2021,teasing,186.1666564,5585,192.1999894,5766,6.033333002,Aoife,sitting_laying_down,sitting_down,2
20/05/2021,teasing,192.1999894,5766,193.9999893,5820,1.799999901,Aoife,sitting_laying_down,laying_down,2
20/05/2021,teasing,193.9999893,5820,195.2666559,5858,1.266666597,Aoife,sitting_laying_down,sitting_down,2
20/05/2021,teasing,203.0999888,6093,204.8999887,6147,1.799999901,Aoife,misc,lateral_approach,2
20/05/2021,teasing,204.0666555,6122,204.8999887,6147,0.833333288,Aoife,time_away,walk_away,2
20/05/2021,teasing,245.1666532,7355,278.1999847,8346,33.03333152,Aoife,trial,3,3
20/05/2021,teasing,245.7999865,7374,249.0333197,7471,3.233333156,Aoife,sitting_laying_down,sitting_down,3
20/05/2021,teasing,249.0333197,7471,265.6999854,7971,16.66666575,Aoife,sitting_laying_down,laying_down,3
20/05/2021,teasing,268.0999853,8043,271.2666518,8138,3.166666493,Aoife,sitting_laying_down,sitting_down,3
20/05/2021,teasing,307.6999831,9231,339.166648,10175,31.46666494,Aoife,trial,4,4
20/05/2021,teasing,308.3666497,9251,334.133315,10024,25.76666525,Aoife,sitting_laying_down,laying_down,4
20/05/2021,clumsy,64.13320965,1924,95.9664816,2879,31.83327194,Aoife,trial,1,1
20/05/2021,clumsy,145.5997192,4368,178.6996554,5361,33.09993617,Aoife,trial,2,2
20/05/2021,clumsy,209.7995954,6294,243.6328635,7309,33.83326809,Aoife,trial,3,3
20/05/2021,clumsy,274.5328039,8236,307.9660728,9239,33.43326886,Aoife,trial,4,4
20/05/2021,clumsy,286.4661142,8594,307.9660728,9239,21.49995854,Aoife,sitting_laying_down,sitting_down,4
20/05/2021,blocked,92.76666667,2783,126.5333333,3796,33.76666667,Aoife,trial,1,1
20/05/2021,blocked,123.2,3696,126.5333333,3796,3.333333333,Aoife,sitting_laying_down,sitting_down,1
20/05/2021,blocked,125.1,3753,125.6666667,3770,0.566666667,Aoife,misc,pawing,1
20/05/2021,blocked,155.9666667,4679,190.9333333,5728,34.96666667,Aoife,trial,2,2
20/05/2021,blocked,158.8,4764,190.9333333,5728,32.13333333,Aoife,sitting_laying_down,sitting_down,2
20/05/2021,blocked,162.2,4866,190.9333333,5728,28.73333333,Aoife,time_away,walk_away,2
20/05/2021,blocked,221.7,6651,258.1666667,7745,36.46666667,Aoife,trial,3,3
20/05/2021,blocked,229.3333333,6880,230.5666667,6917,1.233333333,Aoife,misc,pawing,3
20/05/2021,blocked,232.1666667,6965,233.3,6999,1.133333333,Aoife,misc,pawing,3
20/05/2021,blocked,240.9,7227,241.8,7254,0.9,Aoife,misc,pawing,3
20/05/2021,blocked,246.2333333,7387,,,,Aoife,look_away,look_away,3
20/05/2021,blocked,247.2,7416,247.5333333,7426,0.333333333,Aoife,time_away,walk_away,3
20/05/2021,blocked,253.6,7608,,,,Aoife,look_away,look_away,3
20/05/2021,blocked,291.1,8733,323.3333333,9700,32.23333333,Aoife,trial,4,4
20/05/2021,blocked,298.2666667,8948,299.7666667,8993,1.5,Aoife,misc,pawing,4
20/05/2021,blocked,309.1666667,9275,,,,Aoife,look_away,look_away,4
20/05/2021,blocked,309.4,9282,313.1333333,9394,3.733333333,Aoife,time_away,walk_away,4
20/05/2021,blocked,313.1333333,9394,319.0666667,9572,5.933333333,Aoife,sitting_laying_down,sitting_down,4
20/05/2021,blocked,318.3333333,9550,,,,Aoife,look_away,look_away,4
20/05/2021,blocked,319.2333333,9577,320.8333333,9625,1.6,Aoife,time_away,walk_away,4
20/05/2021,teasing,52.56666667,1577,84.7,2541,32.13333333,Duana,trial,1,1
20/05/2021,teasing,58.13333333,1744,61,1830,2.866666667,Duana,sitting_laying_down,laying_down,1
20/05/2021,teasing,61.4,1842,63.23333333,1897,1.833333333,Duana,sitting_laying_down,sitting_down,1
20/05/2021,teasing,63.23333333,1897,64.06666667,1922,0.833333333,Duana,sitting_laying_down,laying_down,1
20/05/2021,teasing,64.4,1932,67.03333333,2011,2.633333333,Duana,sitting_laying_down,laying_down,1
20/05/2021,teasing,67.96666667,2039,74.03333333,2221,6.066666667,Duana,sitting_laying_down,sitting_down,1
20/05/2021,teasing,74.03333333,2221,76.66666667,2300,2.633333333,Duana,sitting_laying_down,laying_down,1
20/05/2021,teasing,77.03333333,2311,78.93333333,2368,1.9,Duana,misc,pawing,1
20/05/2021,teasing,77.26666667,2318,84.7,2541,7.433333333,Duana,sitting_laying_down,sitting_down,1
20/05/2021,teasing,119.7,3591,151.8333333,4555,32.13333333,Duana,trial,2,2
20/05/2021,teasing,120.3666667,3611,121.1333333,3634,0.766666667,Duana,sitting_laying_down,laying_down,2
20/05/2021,teasing,121.1333333,3634,134.5333333,4036,13.4,Duana,sitting_laying_down,sitting_down,2
20/05/2021,teasing,134.8,4044,137.3,4119,2.5,Duana,misc,pawing,2
20/05/2021,teasing,137.7333333,4132,144.2,4326,6.466666667,Duana,sitting_laying_down,sitting_down,2
20/05/2021,teasing,176.4,5292,205.9666667,6179,29.56666667,Duana,trial,3,3
20/05/2021,teasing,177.1,5313,184.7,5541,7.6,Duana,sitting_laying_down,sitting_down,3
20/05/2021,teasing,193.8333333,5815,,,,Duana,look_away,look_away,3
20/05/2021,teasing,194.0666667,5822,200.1,6003,6.033333333,Duana,time_away,walk_away,3
20/05/2021,teasing,231.3333333,6940,263.4,7902,32.06666667,Duana,trial,4,4
20/05/2021,teasing,231.8,6954,236.4666667,7094,4.666666667,Duana,sitting_laying_down,sitting_down,4
20/05/2021,teasing,249.8333333,7495,,,,Duana,look_away,look_away,4
20/05/2021,teasing,250.1333333,7504,263.4,7902,13.26666667,Duana,time_away,walk_away,4
20/05/2021,teasing,253.0333333,7591,260.1666667,7805,7.133333333,Duana,sitting_laying_down,sitting_down,4
20/05/2021,teasing,259.4666667,7784,,,,Duana,look_away,look_away,4
20/05/2021,blocked,80.26658738,2408,111.066557,3332,30.79996958,Duana,trial,1,1
20/05/2021,blocked,101.2332333,3037,107.5998937,3228,6.366660378,Duana,sitting_laying_down,sitting_down,1
20/05/2021,blocked,139.4998622,4185,171.2998308,5139,31.79996859,Duana,trial,2,2
20/05/2021,blocked,146.6998551,4401,147.7665207,4433,1.066665613,Duana,misc,pawing,2
20/05/2021,blocked,154.1665144,4625,171.2998308,5139,17.13331641,Duana,sitting_laying_down,laying_down,2
20/05/2021,blocked,211.7997908,6354,243.7330926,7312,31.93330179,Duana,trial,3,3
20/05/2021,blocked,215.1997874,6456,215.5331204,6466,0.333333004,Duana,misc,pawing,3
20/05/2021,blocked,215.93312,6478,216.2331198,6487,0.299999704,Duana,misc,pawing,3
20/05/2021,blocked,221.2997814,6639,222.69978,6681,1.399998617,Duana,misc,pawing,3
20/05/2021,blocked,224.9997778,6750,226.3997764,6792,1.399998617,Duana,misc,pawing,3
20/05/2021,blocked,274.1663959,8225,305.3330317,9160,31.16663588,Duana,trial,4,4
20/05/2021,blocked,279.4997239,8385,,,,Duana,look_away,look_away,4
20/05/2021,blocked,279.8663902,8396,305.3330317,9160,25.46664151,Duana,time_away,walk_away,4
20/05/2021,blocked,301.4663689,9044,305.3330317,9160,3.866662847,Duana,misc,lateral_approach,4
20/05/2021,clumsy,62.13328015,1864,97.43324993,2923,35.29996978,Duana,trial,1,1
20/05/2021,clumsy,133.7332189,4012,165.5665249,4967,31.83330609,Duana,trial,2,2
20/05/2021,clumsy,193.7998341,5814,227.0998056,6813,33.2999715,Duana,trial,3,3
20/05/2021,clumsy,256.0664475,7682,290.7664178,8723,34.6999703,Duana,trial,4,4
20/05/2021,blocked,50.76666393,1523,81.63332893,2449,30.866665,Loki5,trial,1,1
20/05/2021,blocked,108.6999941,3261,140.5999924,4218,31.89999828,Loki5,trial,2,2
20/05/2021,blocked,121.1999935,3636,123.1999934,3696,1.999999892,Loki5,misc,lateral_approach,2
20/05/2021,blocked,122.0666601,3662,123.2333267,3697,1.166666604,Loki5,time_away,walk_away,2
20/05/2021,blocked,167.799991,5034,199.9333226,5998,32.1333316,Loki5,trial,3,3
20/05/2021,blocked,195.0333228,5851,,,,Loki5,look_away,look_away,3
20/05/2021,blocked,195.4666561,5864,197.7999893,5934,2.333333208,Loki5,time_away,walk_away,3
20/05/2021,blocked,230.6666542,6920,262.2999859,7869,31.63333163,Loki5,trial,4,4
20/05/2021,blocked,238.1333205,7144,,,,Loki5,look_away,look_away,4
20/05/2021,blocked,238.7999871,7164,244.9666535,7349,6.166666334,Loki5,time_away,walk_away,4
20/05/2021,blocked,257.4999861,7725,,,,Loki5,look_away,look_away,4
20/05/2021,blocked,257.7999861,7734,262.2999859,7869,4.499999757,Loki5,time_away,walk_away,4
20/05/2021,teasing,48.33322308,1450,81.33314781,2440,32.99992473,Loki5,trial,1,1
20/05/2021,teasing,107.0330892,3211,142.0330094,4261,34.99992016,Loki5,trial,2,2
20/05/2021,teasing,170.5996109,5118,204.0328679,6121,33.43325707,Loki5,trial,3,3
20/05/2021,teasing,228.532812,6856,261.6327365,7849,33.0999245,Loki5,trial,4,4
20/05/2021,clumsy,51.53327231,1546,83.39990123,2502,31.86662893,Loki5,trial,1,1
20/05/2021,clumsy,111.1332017,3334,145.7998273,4374,34.66662561,Loki5,trial,2,2
20/05/2021,clumsy,169.5664659,5087,204.2664248,6128,34.69995891,Loki5,trial,3,3
20/05/2021,clumsy,227.1330644,6814,254.8330315,7645,27.6999672,Loki5,trial,4,4
20/05/2021,clumsy,241.1997144,7236,,,,Loki5,look_away,look_away,4
20/05/2021,clumsy,241.9663801,7259,246.6997078,7401,4.733327728,Loki5,time_away,walk_away,4
20/05/2021,blocked,55.73327141,1672,88.93323452,2668,33.19996311,Nala10,trial,1,1
20/05/2021,blocked,70.63325486,2119,72.36658626,2171,1.733331408,Nala10,misc,lateral_approach,1
20/05/2021,blocked,71.29992078,2139,72.43325286,2173,1.133332074,Nala10,time_away,walk_away,1
20/05/2021,blocked,74.29991745,2229,74.46658393,2234,0.166666481,Nala10,misc,lateral_approach,1
20/05/2021,blocked,74.46658393,2234,,,,Nala10,look_away,look_away,1
20/05/2021,blocked,74.56658382,2237,79.49991167,2385,4.933327852,Nala10,time_away,walk_away,1
20/05/2021,blocked,82.46657504,2474,86.26657082,2588,3.799995778,Nala10,misc,lateral_approach,1
20/05/2021,blocked,83.49990723,2505,86.36657071,2591,2.866663482,Nala10,time_away,walk_away,1
20/05/2021,blocked,117.1665365,3515,149.066501,4472,31.89996456,Nala10,trial,2,2
20/05/2021,blocked,128.3331907,3850,,,,Nala10,look_away,look_away,2
20/05/2021,blocked,128.8331902,3865,133.7331847,4012,4.899994556,Nala10,time_away,walk_away,2
20/05/2021,blocked,137.0998477,4113,137.6665137,4130,0.566666037,Nala10,misc,lateral_approach,2
20/05/2021,blocked,137.6665137,4130,,,,Nala10,look_away,look_away,2
20/05/2021,blocked,137.7665136,4133,140.3665107,4211,2.599997111,Nala10,time_away,walk_away,2
20/05/2021,blocked,143.8998401,4317,149.066501,4472,5.166660926,Nala10,misc,lateral_approach,2
20/05/2021,blocked,144.6665059,4340,149.066501,4472,4.399995111,Nala10,time_away,walk_away,2
20/05/2021,blocked,179.1998009,5376,211.0997655,6333,31.89996456,Nala10,trial,3,3
20/05/2021,blocked,183.933129,5518,,,,Nala10,look_away,look_away,3
20/05/2021,blocked,184.5997949,5538,192.3997862,5772,7.799991334,Nala10,time_away,walk_away,3
20/05/2021,blocked,193.6664515,5810,208.7331014,6262,15.06664993,Nala10,misc,lateral_approach,3
20/05/2021,blocked,194.733117,5842,208.9331012,6268,14.19998422,Nala10,time_away,walk_away,3
20/05/2021,blocked,241.8330646,7255,270.5330328,8116,28.69996811,Nala10,trial,4,4
20/05/2021,blocked,255.0663833,7652,,,,Nala10,look_away,look_away,4
20/05/2021,blocked,255.5663827,7667,261.6330426,7849,6.066659926,Nala10,time_away,walk_away,4
20/05/2021,teasing,59.2665339,1778,94.43312179,2833,35.16658789,Nala10,trial,1,1
20/05/2021,teasing,82.69981474,2481,94.43312179,2833,11.73330705,Nala10,misc,lateral_approach,1
20/05/2021,teasing,83.79981228,2514,94.43312179,2833,10.63330951,Nala10,time_away,walk_away,1
20/05/2021,teasing,121.0663955,3632,152.9996573,4590,31.9332618,Nala10,trial,2,2
20/05/2021,teasing,180.7329285,5422,211.7995255,6354,31.06659707,Nala10,trial,3,3
20/05/2021,teasing,238.5994655,7158,269.9660619,8099,31.3665964,Nala10,trial,4,4
20/05/2021,teasing,265.5327385,7966,269.9660619,8099,4.433323402,Nala10,misc,lateral_approach,4
20/05/2021,teasing,266.5660695,7997,269.9660619,8099,3.399992384,Nala10,time_away,walk_away,4
20/05/2021,clumsy,59.86660026,1796,93.76656265,2813,33.89996239,Nala10,trial,1,1
20/05/2021,clumsy,123.2331966,3697,157.1998256,4716,33.96662899,Nala10,trial,2,2
20/05/2021,clumsy,185.2664611,5558,218.1664247,6545,32.8999635,Nala10,trial,3,3
20/05/2021,clumsy,243.4663966,7304,276.2663602,8288,32.79996361,Nala10,trial,4,4
20/05/2021,teasing,72.29999557,2169,101.8999938,3057,29.59999819,Olivy,trial,1,1
20/05/2021,teasing,88.53332791,2656,89.8999945,2697,1.366666583,Olivy,misc,lateral_approach,1
20/05/2021,teasing,88.83332789,2665,90.03332782,2701,1.199999927,Olivy,time_away,walk_away,1
20/05/2021,teasing,136.9333249,4108,168.7999897,5064,31.86666472,Olivy,trial,2,2
20/05/2021,teasing,148.9333242,4468,149.7666575,4493,0.833333282,Olivy,misc,lateral_approach,2
20/05/2021,teasing,149.3666575,4481,149.7666575,4493,0.399999976,Olivy,time_away,walk_away,2
20/05/2021,teasing,210.4333204,6313,240.6333186,7219,30.19999815,Olivy,trial,3,3
20/05/2021,teasing,270.4999834,8115,302.7999815,9084,32.29999802,Olivy,trial,4,4
20/05/2021,teasing,296.1666485,8885,302.7999815,9084,6.633332927,Olivy,misc,lateral_approach,4
20/05/2021,teasing,296.7333152,8902,302.7999815,9084,6.066666295,Olivy,time_away,walk_away,4
20/05/2021,clumsy,57.53333333,1726,96.46666667,2894,38.93333333,Olivy,trial,1,1
20/05/2021,clumsy,129.1,3873,158.7666667,4763,29.66666667,Olivy,trial,2,2
20/05/2021,clumsy,196.2333333,5887,228.4333333,6853,32.2,Olivy,trial,3,3
20/05/2021,clumsy,258.7,7761,291.2,8736,32.5,Olivy,trial,4,4
20/05/2021,blocked,60.59999642,1818,91.86666124,2756,31.26666482,Olivy,trial,1,1
20/05/2021,blocked,77.23332877,2317,,,,Olivy,look_away,look_away,1
20/05/2021,blocked,77.69999541,2331,82.56666179,2477,4.866666379,Olivy,time_away,walk_away,1
20/05/2021,blocked,89.19999473,2676,,,,Olivy,look_away,look_away,1
20/05/2021,blocked,89.19999473,2676,91.86666124,2756,2.666666509,Olivy,time_away,walk_away,1
20/05/2021,blocked,89.79999469,2694,91.86666124,2756,2.066666545,Olivy,misc,lateral_approach,1
20/05/2021,blocked,121.5999928,3648,152.1333243,4564,30.53333153,Olivy,trial,2,2
20/05/2021,blocked,128.7666591,3863,150.3333245,4510,21.56666539,Olivy,misc,lateral_approach,2
20/05/2021,blocked,129.4333257,3883,152.1333243,4564,22.69999866,Olivy,time_away,walk_away,2
20/05/2021,blocked,150.3333245,4510,,,,Olivy,look_away,look_away,2
20/05/2021,blocked,191.4666554,5744,221.0333203,6631,29.56666492,Olivy,trial,3,3
20/05/2021,blocked,196.0333218,5881,,,,Olivy,look_away,look_away,3
20/05/2021,blocked,196.5999884,5898,203.3666547,6101,6.766666267,Olivy,time_away,walk_away,3
20/05/2021,blocked,217.4999872,6525,,,,Olivy,look_away,look_away,3
20/05/2021,blocked,217.7333205,6532,221.0333203,6631,3.299999805,Olivy,time_away,walk_away,3
20/05/2021,blocked,257.3333181,7720,288.499983,8655,31.16666483,Olivy,trial,4,4
20/05/2021,blocked,264.1999844,7926,,,,Olivy,look_away,look_away,4
20/05/2021,blocked,264.566651,7937,288.499983,8655,23.93333192,Olivy,time_away,walk_away,4
21/05/2021,clumsy,67.23332915,2017,100.4999937,3015,33.2666646,Mogli5,trial,1,1
21/05/2021,clumsy,83.49999481,2505,85.733328,2572,2.233333194,Mogli5,sitting_laying_down,front_down,1
21/05/2021,clumsy,86.93332793,2608,87.39999456,2622,0.466666638,Mogli5,sitting_laying_down,front_down,1
21/05/2021,clumsy,88.83332781,2665,89.36666111,2681,0.5333333,Mogli5,sitting_laying_down,front_down,1
21/05/2021,clumsy,89.36666111,2681,89.73332775,2692,0.366666644,Mogli5,sitting_laying_down,laying_down,1
21/05/2021,clumsy,89.73332775,2692,90.76666102,2723,1.033333269,Mogli5,sitting_laying_down,sitting_down,1
21/05/2021,clumsy,90.76666102,2723,92.96666088,2789,2.199999863,Mogli5,sitting_laying_down,laying_down,1
21/05/2021,clumsy,93.46666085,2804,93.56666085,2807,0.099999994,Mogli5,misc,pawing,1
21/05/2021,clumsy,93.56666085,2807,94.09999415,2823,0.5333333,Mogli5,sitting_laying_down,front_down,1
21/05/2021,clumsy,94.09999415,2823,96.99999397,2910,2.89999982,Mogli5,sitting_laying_down,laying_down,1
21/05/2021,clumsy,96.99999397,2910,97.13332729,2914,0.133333325,Mogli5,sitting_laying_down,sitting_down,1
21/05/2021,clumsy,98.96666051,2969,100.4999937,3015,1.533333238,Mogli5,misc,lateral_approach,1
21/05/2021,clumsy,99.63332714,2989,100.4999937,3015,0.866666613,Mogli5,time_away,walk_away,1
21/05/2021,clumsy,129.3666586,3881,160.0666567,4802,30.69999809,Mogli5,trial,2,2
21/05/2021,clumsy,132.8999917,3987,133.3999917,4002,0.499999969,Mogli5,sitting_laying_down,front_down,2
21/05/2021,clumsy,133.3999917,4002,133.9666583,4019,0.566666631,Mogli5,sitting_laying_down,laying_down,2
21/05/2021,clumsy,135.0999916,4053,135.7666582,4073,0.666666625,Mogli5,sitting_laying_down,front_down,2
21/05/2021,clumsy,139.8333246,4195,144.2333244,4327,4.399999726,Mogli5,misc,lateral_approach,2
21/05/2021,clumsy,140.5333246,4216,144.299991,4329,3.766666432,Mogli5,time_away,walk_away,2
21/05/2021,clumsy,145.4999909,4365,146.7333242,4402,1.233333257,Mogli5,misc,lateral_approach,2
21/05/2021,clumsy,145.6999909,4371,146.7999909,4404,1.099999932,Mogli5,time_away,walk_away,2
21/05/2021,clumsy,147.5999908,4428,154.5666571,4637,6.966666233,Mogli5,misc,lateral_approach,2
21/05/2021,clumsy,148.1666575,4445,154.766657,4643,6.599999589,Mogli5,time_away,walk_away,2
21/05/2021,clumsy,194.5999879,5838,225.8999859,6777,31.29999805,Mogli5,trial,3,3
21/05/2021,clumsy,197.9666544,5939,198.633321,5959,0.666666625,Mogli5,sitting_laying_down,front_down,3
21/05/2021,clumsy,198.633321,5959,209.6666536,6290,11.03333265,Mogli5,sitting_laying_down,laying_down,3
21/05/2021,clumsy,209.6666536,6290,209.799987,6294,0.133333325,Mogli5,sitting_laying_down,sitting_down,3
21/05/2021,clumsy,210.5666536,6317,211.6333202,6349,1.0666666,Mogli5,misc,pawing,3
21/05/2021,clumsy,211.2666535,6338,211.8333202,6355,0.566666631,Mogli5,sitting_laying_down,front_down,3
21/05/2021,clumsy,211.8333202,6355,214.23332,6427,2.399999851,Mogli5,sitting_laying_down,laying_down,3
21/05/2021,clumsy,214.4666533,6434,215.3333199,6460,0.866666613,Mogli5,sitting_laying_down,front_down,3
21/05/2021,clumsy,215.3333199,6460,220.8999863,6627,5.56666632,Mogli5,sitting_laying_down,laying_down,3
21/05/2021,clumsy,221.9666529,6659,222.4666528,6674,0.499999969,Mogli5,sitting_laying_down,front_down,3
21/05/2021,clumsy,222.4666528,6674,225.8999859,6777,3.43333312,Mogli5,sitting_laying_down,laying_down,3
21/05/2021,clumsy,254.6999842,7641,287.7666488,8633,33.06666461,Mogli5,trial,4,4
21/05/2021,clumsy,257.8333173,7735,258.9999839,7770,1.166666594,Mogli5,sitting_laying_down,front_down,4
21/05/2021,clumsy,260.6999838,7821,264.8666502,7946,4.166666407,Mogli5,misc,lateral_approach,4
21/05/2021,clumsy,261.1666504,7835,264.9333169,7948,3.766666432,Mogli5,time_away,walk_away,4
21/05/2021,clumsy,271.7666498,8153,277.7999827,8334,6.033332958,Mogli5,misc,lateral_approach,4
21/05/2021,clumsy,271.8999831,8157,,,,Mogli5,look_away,look_away,4
21/05/2021,clumsy,272.4999831,8175,277.9999827,8340,5.499999658,Mogli5,time_away,walk_away,4
21/05/2021,clumsy,278.933316,8368,287.7666488,8633,8.833332784,Mogli5,misc,lateral_approach,4
21/05/2021,clumsy,279.5999826,8388,287.7666488,8633,8.166666159,Mogli5,time_away,walk_away,4
