"","subject","condition","trial","Value","sum_duration","subjectID","block","sex","date.of.birth","breed","test.date","age","sound.problem","trial_duration","prop.duration","vocalisation"
"365","Loki4","clumsy",1,"vocalisation",0,"dog_40",3,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",32.93333333,0,0
"366","Loki4","clumsy",2,"vocalisation",0,"dog_40",3,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",36.7,0,0
"367","Loki4","clumsy",3,"vocalisation",0,"dog_40",3,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",33.26666667,0,0
"368","Loki4","clumsy",4,"vocalisation",0,"dog_40",3,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",30.63333333,0,0
"369","Loki4","teasing",1,"vocalisation",0,"dog_40",1,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",33.96660118,0,0
"370","Loki4","teasing",2,"vocalisation",0,"dog_40",1,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",31.36660619,0,0
"371","Loki4","teasing",3,"vocalisation",0,"dog_40",1,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",29.59994293,0,0
"372","Loki4","teasing",4,"vocalisation",0,"dog_40",1,"M","01/09/2014","Mix (Cirneco dell’Etna, Portuguese Warren Hound-Portuguese Podengo)","20/05/2021",80,"yes",33.89993464,0,0
"373","Loki5","blocked",1,"vocalisation",0,"dog_27",1,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",30.866665,0,0
"374","Loki5","blocked",2,"vocalisation",0,"dog_27",1,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",31.89999828,0,0
"375","Loki5","blocked",3,"vocalisation",0,"dog_27",1,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",32.1333316,0,0
"376","Loki5","blocked",4,"vocalisation",0,"dog_27",1,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",31.63333163,0,0
"377","Loki5","clumsy",1,"vocalisation",0,"dog_27",3,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",31.86662893,0,0
"378","Loki5","clumsy",2,"vocalisation",0,"dog_27",3,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",34.66662561,0,0
"379","Loki5","clumsy",3,"vocalisation",0,"dog_27",3,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",34.69995891,0,0
"380","Loki5","clumsy",4,"vocalisation",0,"dog_27",3,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",27.6999672,0,0
"381","Loki5","teasing",1,"vocalisation",0,"dog_27",2,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",32.99992473,0,0
"382","Loki5","teasing",2,"vocalisation",0,"dog_27",2,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",34.99992016,0,0
"383","Loki5","teasing",3,"vocalisation",0,"dog_27",2,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",33.43325707,0,0
"384","Loki5","teasing",4,"vocalisation",0,"dog_27",2,"F","26/06/2019","Golden Retriever","20/05/2021",22,"yes",33.0999245,0,0
"385","Lorin","blocked",1,"vocalisation",0,"dog_26",3,"M","14/01/2016","Mix","17/05/2021",64,"no",33.09992819,0,0
"386","Lorin","blocked",2,"vocalisation",0,"dog_26",3,"M","14/01/2016","Mix","17/05/2021",64,"no",33.16659471,0,0
"387","Lorin","blocked",3,"vocalisation",0,"dog_26",3,"M","14/01/2016","Mix","17/05/2021",64,"no",34.69992472,0,0
"388","Lorin","blocked",4,"vocalisation",0,"dog_26",3,"M","14/01/2016","Mix","17/05/2021",64,"no",39.19991496,0,0
"389","Lorin","clumsy",1,"vocalisation",0,"dog_26",1,"M","14/01/2016","Mix","17/05/2021",64,"no",30.33330016,0,0
"390","Lorin","clumsy",2,"vocalisation",0,"dog_26",1,"M","14/01/2016","Mix","17/05/2021",64,"no",36.96662624,0,0
"391","Lorin","clumsy",3,"vocalisation",0,"dog_26",1,"M","14/01/2016","Mix","17/05/2021",64,"no",30.13330038,0,0
"392","Lorin","clumsy",4,"vocalisation",0,"dog_26",1,"M","14/01/2016","Mix","17/05/2021",64,"no",31.46663226,0,0
"393","Lorin","teasing",1,"vocalisation",0,"dog_26",2,"M","14/01/2016","Mix","17/05/2021",64,"no",34.0665869,0,0
"394","Lorin","teasing",2,"vocalisation",0,"dog_26",2,"M","14/01/2016","Mix","17/05/2021",64,"no",32.66659017,0,0
"395","Lorin","teasing",3,"vocalisation",0,"dog_26",2,"M","14/01/2016","Mix","17/05/2021",64,"no",36.46658128,0,0
