"","Subject","trial","Value","Behaviour","sum_duration","X","birth_date","subject","sex","age_years","test.date","age","first_demo","first_condition","first_exp_id","second_demo","second_condition","second_exp_id","unable_experimenter","unwilling_experimenter","condition","block"
"12225","Riu",4,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12226","Riu",4,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12227","Riu",4,"7",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12228","Riu",4,"8",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12229","Riu",4,"9",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12230","Riu",4,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12231","Riu",4,"lateral_approach",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12232","Riu",4,"rest",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12233","Riu",4,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12234","Riu",4,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12235","Riu",4,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12236","Riu",4,"walk_away",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",1
"12237","Riu",5,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12238","Riu",5,"10",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12239","Riu",5,"11",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12240","Riu",5,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12241","Riu",5,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12242","Riu",5,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12243","Riu",5,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12244","Riu",5,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12245","Riu",5,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12246","Riu",5,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12247","Riu",5,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12248","Riu",5,"5","trial",31.0833166,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12249","Riu",5,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12250","Riu",5,"7",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12251","Riu",5,"8",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12252","Riu",5,"9",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12253","Riu",5,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12254","Riu",5,"lateral_approach",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12255","Riu",5,"rest",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12256","Riu",5,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12257","Riu",5,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12258","Riu",5,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12259","Riu",5,"walk_away",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12260","Riu",6,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12261","Riu",6,"10",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12262","Riu",6,"11",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12263","Riu",6,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12264","Riu",6,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12265","Riu",6,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12266","Riu",6,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12267","Riu",6,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12268","Riu",6,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12269","Riu",6,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12270","Riu",6,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12271","Riu",6,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12272","Riu",6,"6","trial",33.883315,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12273","Riu",6,"7",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12274","Riu",6,"8",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12275","Riu",6,"9",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12276","Riu",6,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12277","Riu",6,"lateral_approach",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12278","Riu",6,"rest","sitting_laying_down",5.4166638,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12279","Riu",6,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12280","Riu",6,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12281","Riu",6,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12282","Riu",6,"walk_away",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12283","Riu",7,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12284","Riu",7,"10",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12285","Riu",7,"11",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12286","Riu",7,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12287","Riu",7,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12288","Riu",7,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12289","Riu",7,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12290","Riu",7,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12291","Riu",7,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12292","Riu",7,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12293","Riu",7,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12294","Riu",7,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12295","Riu",7,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12296","Riu",7,"7","trial",32.133316,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12297","Riu",7,"8",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12298","Riu",7,"9",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12299","Riu",7,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12300","Riu",7,"lateral_approach",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12301","Riu",7,"rest",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12302","Riu",7,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12303","Riu",7,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12304","Riu",7,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12305","Riu",7,"walk_away","time_away",1.6666658,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12306","Riu",8,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12307","Riu",8,"10",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12308","Riu",8,"11",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12309","Riu",8,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12310","Riu",8,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12311","Riu",8,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12312","Riu",8,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12313","Riu",8,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12314","Riu",8,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12315","Riu",8,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12316","Riu",8,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12317","Riu",8,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12318","Riu",8,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12319","Riu",8,"7",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12320","Riu",8,"8","trial",32.2666493,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12321","Riu",8,"9",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12322","Riu",8,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12323","Riu",8,"lateral_approach","misc",16.2666579,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12324","Riu",8,"rest",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12325","Riu",8,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12326","Riu",8,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12327","Riu",8,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12328","Riu",8,"walk_away",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unwilling",2
"12329","Riu",9,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12330","Riu",9,"10",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12331","Riu",9,"11",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12332","Riu",9,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12333","Riu",9,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12334","Riu",9,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12335","Riu",9,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12336","Riu",9,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12337","Riu",9,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12338","Riu",9,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12339","Riu",9,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12340","Riu",9,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12341","Riu",9,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12342","Riu",9,"7",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12343","Riu",9,"8",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12344","Riu",9,"9","trial",31.6499829,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12345","Riu",9,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12346","Riu",9,"lateral_approach",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12347","Riu",9,"rest",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12348","Riu",9,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12349","Riu",9,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12350","Riu",9,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12351","Riu",9,"walk_away",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12352","Riu",10,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12353","Riu",10,"10","trial",30.4499836,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12354","Riu",10,"11",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12355","Riu",10,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12356","Riu",10,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12357","Riu",10,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12358","Riu",10,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12359","Riu",10,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12360","Riu",10,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12361","Riu",10,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12362","Riu",10,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12363","Riu",10,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12364","Riu",10,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12365","Riu",10,"7",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12366","Riu",10,"8",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12367","Riu",10,"9",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12368","Riu",10,"front_down",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12369","Riu",10,"lateral_approach",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12370","Riu",10,"rest",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12371","Riu",10,"pawing",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12372","Riu",10,"unable",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12373","Riu",10,"unwilling",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12374","Riu",10,"walk_away",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12375","Riu",11,"1",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12376","Riu",11,"10",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12377","Riu",11,"11","trial",32.0999827,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12378","Riu",11,"12",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12379","Riu",11,"13",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12380","Riu",11,"14",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12381","Riu",11,"15",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12382","Riu",11,"16",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12383","Riu",11,"2",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12384","Riu",11,"3",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12385","Riu",11,"4",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12386","Riu",11,"5",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
"12387","Riu",11,"6",NA,0,12,"28.03.2018","subj.12","f",3,"10.11.2021",43,"A_KG","unable","KG","B_MS","unwilling","MS","KG","MS","unable",3
